from_id to_id,edge_weight
419055741 419055673,0.11711056801592161 419055733,0.010216974577351306
419055745 419055758,0.032758115471935384 419055799,0.012329244036525173
419055753 419055723,0.023563459278800915 1776309127,0.02657763357840356
1868449930 1868443512,0.09549054676249913 1256489671,0.03478024323022679
419055758 419055745,0.032758115471935384 5623099497,0.047986164540871803
419055761 1694984237,0.04673611913269657 1364979436,0.04531047059513611
419055762 5774732059,0.00976894136890995 2262603948,0.00906223301807065 5774732067,0.016424064659377548 5799795523,0.25792985791556094
419055763 1229605262,0.03603977350367569 5623099497,0.008976332427971438
3332262037 419067537,0.014233512116747622 3837753850,0.0034587714014797715
3332262038 419067688,0.14867147071984202 419067562,0.014292354192444155
419055771 419055801,0.01944112786010481 5774732059,0.11041807655127311
419055777 419055728,0.23579414320328246 419055801,0.02737790922942121
419055778 419055733,0.05169857750557165 419055798,0.038793191468999656
3332262056 3350426073,0.1059995633172826 419068676,0.021623409973107896
419055786 1894217150,0.21698158325699268 1344841834,0.3282852145425919 419056068,0.1851939867679291
419055788 1229605340,0.058278058844460454 419056088,0.09061428293863308 1344841827,0.1203731030310796
419055795 1364979436,0.04970936281419823 419056064,0.03932290919672472
419055798 1776306287,0.02661777536717188 419055778,0.038793191468999656
419055799 419055745,0.012329244036525173 1230500017,0.01798217641554736 419056066,0.028985166529138066
419055801 419055771,0.01944112786010481 419055777,0.02737790922942121 2262603910,0.014845877916888394 2262603911,0.03143811194329791
419055805 419055457,0.06031502069539717 419055508,0.08481014829683552 419055479,0.1269912246887017 419055855,0.07345797379041814
419055806 419055388,0.11017548237621186 419055845,0.06585206288881769
419055807 419055467,0.028577334967959462 419055815,0.02416044272256476
419055808 419055466,0.03409491413795918 419055673,0.24165349665347613
419055813 419055458,0.12625031514290436 419055822,0.013745237445586433
1457539269 1260675082,0.07403775755586953 1457539309,0.030035526583188317 1457539287,0.08295517904715549
419055815 1229332708,0.012672931921976471 419055807,0.02416044272256476 419055815,0.04059049241136498
419055816 419055464,0.008874811792220392 1371120923,0.00949930624836794 1371120920,0.015489342430766672
419055817 2262604092,0.014879570228426408 1782351095,0.08320116743310918 419055883,0.2284375656195082
1457539273 1260675070,0.017722626251596797 1457539336,0.02267338725719722
419055822 419055813,0.013745237445586433 419055828,0.016396500420395057
419055824 419055467,0.14168853527583192 419055486,0.0845999268472907 419055861,0.04882039451043899
419055827 419055887,0.13341805121648698 419055828,0.026101611547515127
419055828 419055822,0.016396500420395057 419055827,0.026101611547515127
1457539287 1457539269,0.08295517904715549 1457539361,0.05274673096282479 419063290,0.05772821757390239
419055833 419055457,0.12020438985883851 1229684128,0.058361517728134416
419055836 1694984253,0.08266535242048384 1694984442,0.030365677605050937
419055837 419055843,0.024864455403565754 419055837,0.032254987918631794
419055840 1707470227,0.020936603520181975 1708866794,0.06269886741774708
419055841 419055456,0.11945784991939028 419055853,0.047233159838512256
419055843 419055837,0.024864455403565754 419055872,0.12952350873998078
419055845 419055806,0.06585206288881769 419055873,0.047893118760159725
1618102503 419045138,0.056803170042710585 1618102503,0.019881380076502926
419055849 419055874,0.03125026711651665 1229332403,0.04502981216123818 419055851,0.004904740871772381
419055851 419055849,0.004904740871772381 6720546629,0.05276598480571183
419055852 1371120924,0.017773486848466285 1779460567,0.024037836432091387
419055853 419055841,0.047233159838512256 419055886,0.06889663999392888
1457539309 1457539269,0.030035526583188317 1457539310,0.01862031031525779
419055855 1229683941,0.02905333511996177 419055805,0.07345797379041814 419055897,0.07578614486068518 1229683905,0.030009025752312655
1457539310 1457539309,0.01862031031525779 1457539364,0.06096704622695594
419055858 1229683862,0.06062764652695514 419055884,0.14082330902028534 419055893,0.07252991796643765
419055861 419055824,0.04882039451043899 1229332573,0.013074648470486722
419055869 1519786283,0.011318370783011582 419055900,0.010888034661300604
419055872 419055668,0.7952274278232985 419055698,0.4907001871825495 419055843,0.12952350873998078
419055873 419055845,0.047893118760159725 419055889,0.049589711793433786
419055874 419055849,0.03125026711651665 1229332746,0.031049346526239995 419055895,0.04153023603302258
419055875 419055658,0.11202419056906576 1694984469,0.023017041049018163
419055877 1229683905,0.08543006974596176 1229684123,0.11939069459161368
1457539336 1457539273,0.02267338725719722 1260675100,0.06348657962182669
419055883 419055668,0.16956230338315634 419055817,0.2284375656195082 2011094510,0.0681751570206611
419055884 1229683947,0.06536540116396808 419055858,0.14082330902028534 419055897,0.12561900767199718 419055917,0.0757432523067618
419055886 419055853,0.06889663999392888 419055896,0.021282953521113895
419055887 419055827,0.13341805121648698 1708866794,0.12380966515594506 1216268179,0.05585259820376166
419055889 419055873,0.049589711793433786 419055901,0.05333544131092825
419055893 419055858,0.07252991796643765 419055917,0.1364563889292749 1894217153,0.07582638098988387
419055894 1230563580,0.1335471008191534 1145509502,0.1425709303514258
419055895 419055874,0.04153023603302258 419055903,0.02149751362076961
419055896 419055886,0.021282953521113895 1229684026,0.09574665455175538
419055897 419055884,0.12561900767199718 419055855,0.07578614486068518 419055923,0.03305892226760528 1344715149,0.05734965947676359
419055898 3323395915,0.12913278120114335 3405669268,0.14692216090416105
419055900 419055869,0.010888034661300604 1216267899,0.014624128902694704
419055901 419055889,0.05333544131092825 1782359359,0.014378571683755989
419055902 419055903,0.0133639037728236 419055926,0.04881062064329052 6720546556,0.10591005901519354
419055903 419055902,0.0133639037728236 419055895,0.02149751362076961
1457539361 1457539287,0.05274673096282479 1457539381,0.011989236246401563
419055906 419055703,0.09791966169003798 419055906,0.32136311191457445
1457539364 1457539310,0.06096704622695594 1260675181,0.02967249390073375
419055912 419055674,0.019694023245071416 419055914,0.020314909511179282
419055914 1229332746,0.0283207521128645 419055912,0.020314909511179282
419055916 1706261048,0.008733451491146522 1210871765,0.042740609947350586
419055917 419055699,0.10439747560766106 419055893,0.1364563889292749 419055884,0.0757432523067618 1894217152,0.07591355773880001
419055922 419055925,0.04598379407784554 1706261048,0.03194798174554264
419055923 419055656,0.025691641858425793 419055897,0.03305892226760528
1457539378 1260675100,0.06985267115663644 1260675181,0.030803134983158335
419055925 419055922,0.04598379407784554 419055670,0.03317837674575715
419055926 1229332724,0.045179208886875426 419055902,0.04881062064329052
1457539381 1457539361,0.011989236246401563 1457539404,0.060259152904194646
419055929 1344715149,0.1105045601051638 1344715171,0.10632102176265257
419055932 1782359376,0.04286468478300992 2262604011,0.0411600338703706 1782359359,0.04543786751027707 1442497749,0.021549034515673113
419055933 1216226978,0.07354355055363633 419055974,0.07849330042831273
1234585916 2161395084,0.0338163229385097 419059166,0.022371644318136957
1234585920 1234586180,0.010038832623580624 6533529539,0.009731286180737469
419055936 2582524114,0.03241388553333605 2582524070,0.008544000561904 1344841861,0.022240414760215047 419055941,0.005303230249344613
419055938 2582524112,0.008424824033729034 1229605612,0.007124598210204687
1234585919 1234586035,0.020914541595036657 1234586010,0.015712888599273
419055940 419056161,0.03401830003846198 419055981,0.02669351345172281
419055941 419055936,0.005303230249344613 2582517652,0.009786946077469782
419055942 1229605498,0.033937470318484944 419056179,0.04039288630284991
419055943 1216227205,0.054107382025122955 1216226986,0.012536045616811842
419055944 1271341185,0.029697439963902013 1708891286,0.05175246893591476 419055944,0.011734548477393242
419055945 1972430062,0.051009884003029464 4338114603,0.008684915968653395
1234585928 6533529520,0.02358216705738918 1234586180,0.015191504604804656
419055947 2582524088,0.00778548177634763 2582524141,0.007255211925044628
419055948 2582524112,0.0052131105246121376 2582524088,0.02385148502481863
419055949 2262603881,0.011451378978975444 3194322652,0.046036068536087695
1234585926 1234586178,0.01008445479347886 1234586519,0.01780307656976047
1457539404 1457539381,0.060259152904194646 1457539441,0.05364488689091667
1234585936 6856993482,0.032189096628491815 1234586382,0.024811511023906514
1457539406 1260675181,0.029707929924038888 1457539406,0.3898758225939817
419055954 2262603882,0.015744811961259864 419056098,0.20244885792145245 3287128396,0.0181494180961923
419055961 1229605470,0.01151008536402255 419056099,0.09351656851650034
419055964 419056185,0.2124895999461613 1344841765,0.0495487301995375 419056136,0.0640577270315372
419055966 1778247356,0.07439074173497043 419056003,0.0535751055817284 419056122,0.281134713766427
419055967 2585373461,0.00516007811920029 419056185,0.006737207299704951
1234585952 1234586168,0.053053756063394096 6856993484,0.08524353033476591
419055972 419056001,0.011250933022678466 419055972,0.03836322403253664
419055973 1708891798,0.02207733908475393 419055974,0.0426817983458327 419056022,0.04160662375573353
419055974 419055933,0.07849330042831273 419055973,0.0426817983458327
419055976 2552034494,0.006371294949339435 2552034500,0.00743724712007478
419055979 1216227205,0.04816865943809592 1216227165,0.07437393612714097
1369590123 2082444003,0.12218032887771847 1369590125,0.013477151668318378
419055981 419055940,0.02669351345172281 419055981,0.09455545247445223
1369590125 1369590123,0.013477151668318378 1369590125,0.0406132981226992
419055983 3287128396,0.06193311217843216 1077755227,0.1150760325299521
1234585965 1234586212,0.008226988605698511 1234586010,0.021301475548663767
1457539441 1457539404,0.05364488689091667 1260675074,0.06118867113885126 1457539561,0.04546947258193703 1260675157,0.03728987928066645
419055986 1229605612,0.020549499243408778 419056058,0.05799239840860583
419055987 2582488542,0.00449122253509164 2582488385,0.005869340889146412
1234585972 6533529511,0.02369217949960631 6533473075,0.032672263635948565
419055989 1216226986,0.07491376880660094 1216227033,0.09423320635736615
419055990 2582524141,0.008527861065741018 2582524084,0.012954664620739383
1234585976 1234586434,0.024484752070282244 1234586200,0.03175860930382504
419055995 1364979502,0.11772919993073547 419056024,0.1212689575226119 419056165,0.11911301560577787 1364979397,0.09330756364407872
419055996 1344841836,0.007550134573989201 2582488381,0.007660488077408979
419055997 419056008,0.039269203936438984 419055998,0.027840640809528094
419055998 419055997,0.027840640809528094 419056060,0.05256396492450613
419056001 419055972,0.011250933022678466 6724909880,0.02129643462163707
419056002 2552034495,0.004128594964924506 419056008,0.01163887738127489
419056003 419055966,0.0535751055817284 419053553,0.22011305453717794
419056005 1216227141,0.02490069038349235 419056022,0.025482089755957206
419056008 419055997,0.039269203936438984 2552034511,0.010519841072742606 419056002,0.01163887738127489
1234585993 1234586212,0.01007388936028778 1234586013,0.02397879468695312
1229605262 419055763,0.03603977350367569 419055704,0.029875455762900214
1234585998 1234586461,0.033344326954084055 5813254070,0.08515983934878682 6790507782,0.009251598026544927 5813249974,0.08018145254227206
419056017 2552034510,0.0055914563867738055 2552034501,0.005866252660302192
419056018 2552034505,0.006500139348080499 2552034511,0.006546298347779554
419056020 1344841857,0.03153884039943991 3242674838,0.0029119589273238775
419056022 419056005,0.025482089755957206 419055973,0.04160662375573353
419056024 419055995,0.1212689575226119 1694965367,0.12277288955027843 1364979444,0.13509037060840715
419056026 5711786034,0.022566554309896035 2552034506,0.034030625200870857
419056027 5180737757,0.054454674547632864 2552034494,0.05810339125098303
1457539483 419063686,0.047932477264710505 1457539604,0.09305255320354396
1234586013 1234585993,0.02397879468695312 1234586372,0.012019809588673203
419056030 1216227134,0.027541314168353734 1216227168,0.013003161894831762
1234586010 1234585965,0.021301475548663767 1234585919,0.015712888599273
1229605283 1229605577,0.005680570518764544 1229605466,0.007152205938105009
419056036 1216227031,0.014017258445534786 1216227080,0.05481386609412202 1216227141,0.04792262813537806
1234586021 1234586372,0.01070707929865827 1234586077,0.00868133913676332
419056039 2552058192,0.0029898959734919227 2552058172,0.04636526270209167
419056042 2552034503,0.00689982207336131 2552034502,0.005766171632221866
419056043 1694965310,0.05147114438124627 1694965367,0.014652724300788995
